ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
3.32,2.91,2.68,2.62,51.04,53.38,56.85,62.93,4,8,2,0
2.91,2.68,2.62,2.67,53.38,56.85,62.93,70.06,3,8,2,0
2.68,2.62,2.67,2.79,56.85,62.93,70.06,77.3,2,8,2,0.01
2.62,2.67,2.79,2.92,62.93,70.06,77.3,84.42,1,8,2,0.01
2.67,2.79,2.92,2.98,70.06,77.3,84.42,91.42,0,8,2,0
2.79,2.92,2.98,2.83,77.3,84.42,91.42,97.74,1,8,2,0
2.92,2.98,2.83,2.27,84.42,91.42,97.74,103.8,2,8,2,0
2.98,2.83,2.27,1.22,91.42,97.74,103.8,113.44,3,8,2,0
2.83,2.27,1.22,0.27,97.74,103.8,113.44,200.43,4,8,2,0
2.27,1.22,0.27,0.99,103.8,113.44,200.43,274.46,5,8,2,0
1.22,0.27,0.99,2.21,113.44,200.43,274.46,284.83,6,8,2,0
0.27,0.99,2.21,2.11,200.43,274.46,284.83,287.68,7,8,2,0
0.99,2.21,2.11,1.99,274.46,284.83,287.68,288.25,8,8,2,0
2.21,2.11,1.99,1.85,284.83,287.68,288.25,287.19,9,8,2,0
2.11,1.99,1.85,1.7,287.68,288.25,287.19,285.35,10,8,2,0
1.99,1.85,1.7,1.55,288.25,287.19,285.35,284,11,8,2,0
1.85,1.7,1.55,1.41,287.19,285.35,284,284.67,12,8,2,0.01
1.7,1.55,1.41,1.19,285.35,284,284.67,288.77,11,8,2,0
1.55,1.41,1.19,0.82,284,284.67,288.77,301.58,10,8,2,0
1.41,1.19,0.82,0.46,284.67,288.77,301.58,352.98,9,8,2,0
1.19,0.82,0.46,0.69,288.77,301.58,352.98,63.37,8,8,2,0
0.82,0.46,0.69,1.09,301.58,352.98,63.37,99.9,7,8,2,0
0.46,0.69,1.09,1.86,352.98,63.37,99.9,135.75,6,8,2,0
0.69,1.09,1.86,2.43,63.37,99.9,135.75,154.66,5,8,2,0
1.09,1.86,2.43,3.01,99.9,135.75,154.66,160.65,4,8,2,0.02
1.86,2.43,3.01,3.52,135.75,154.66,160.65,161.52,3,8,2,0.069
2.43,3.01,3.52,3.99,154.66,160.65,161.52,160.96,2,8,2,0.079
3.01,3.52,3.99,4.49,160.65,161.52,160.96,160.97,1,8,2,0.069
3.52,3.99,4.49,5.05,161.52,160.96,160.97,162.27,0,8,2,0.158
3.99,4.49,5.05,5.65,160.96,160.97,162.27,163.43,1,8,2,0.237
4.49,5.05,5.65,6.23,160.97,162.27,163.43,163.15,2,8,2,0.277
5.05,5.65,6.23,6.74,162.27,163.43,163.15,160.91,3,8,2,0.385
5.65,6.23,6.74,7.19,163.43,163.15,160.91,157.48,4,8,2,0.356
6.23,6.74,7.19,7.56,163.15,160.91,157.48,153.65,5,8,2,0.524
6.74,7.19,7.56,7.64,160.91,157.48,153.65,158.2,6,8,2,0.504
7.19,7.56,7.64,7.8,157.48,153.65,158.2,153.96,7,8,2,0.514
7.56,7.64,7.8,7.95,153.65,158.2,153.96,148.96,8,8,2,0.623
7.64,7.8,7.95,8.12,158.2,153.96,148.96,143.93,9,8,2,0.682
7.8,7.95,8.12,8.29,153.96,148.96,143.93,139.93,10,8,2,0.632
7.95,8.12,8.29,8.42,148.96,143.93,139.93,138,11,8,2,0.672
8.12,8.29,8.42,8.46,143.93,139.93,138,138.7,12,8,2,0.711
8.29,8.42,8.46,8.47,139.93,138,138.7,140.89,11,8,2,0.662
8.42,8.46,8.47,8.47,138,138.7,140.89,143.05,10,8,2,0.563
8.46,8.47,8.47,8.5,138.7,140.89,143.05,144.02,9,8,2,0.385
8.47,8.47,8.5,8.54,140.89,143.05,144.02,144.16,8,8,2,0.425
8.47,8.5,8.54,8.59,143.05,144.02,144.16,144.22,7,8,2,0.385
8.5,8.54,8.59,7.88,144.02,144.16,144.22,134.74,6,8,2,0.168
8.54,8.59,7.88,8.61,144.16,144.22,134.74,138.62,5,8,2,0.128
8.59,7.88,8.61,9.29,144.22,134.74,138.62,140.95,4,8,2,0.178
7.88,8.61,9.29,9.88,134.74,138.62,140.95,142.14,3,8,2,0.573
8.61,9.29,9.88,10.35,138.62,140.95,142.14,142.36,2,8,2,0.87
9.29,9.88,10.35,10.64,140.95,142.14,142.36,141.67,1,8,2,0.968
9.88,10.35,10.64,10.74,142.14,142.36,141.67,140.15,0,8,2,0.978
10.35,10.64,10.74,10.72,142.36,141.67,140.15,138.44,1,8,2,0.978
10.64,10.74,10.72,10.65,141.67,140.15,138.44,137.3,2,8,2,0.978
10.74,10.72,10.65,10.61,140.15,138.44,137.3,137.38,3,8,2,0.978
10.72,10.65,10.61,10.66,138.44,137.3,137.38,138.45,4,8,2,0.978
10.65,10.61,10.66,10.88,137.3,137.38,138.45,140.02,5,8,2,0.978
10.61,10.66,10.88,11.01,137.38,138.45,140.02,137.12,6,8,2,0.968
10.66,10.88,11.01,11.49,138.45,140.02,137.12,138.59,7,8,2,0.958
10.88,11.01,11.49,11.75,140.02,137.12,138.59,140.88,8,8,2,0.949
11.01,11.49,11.75,11.81,137.12,138.59,140.88,143.42,9,8,2,0.958
11.49,11.75,11.81,11.66,138.59,140.88,143.42,145.26,10,8,2,0.968
11.75,11.81,11.66,11.24,140.88,143.42,145.26,145.23,11,8,2,0.978
11.81,11.66,11.24,10.58,143.42,145.26,145.23,142.4,12,8,2,0.978
11.66,11.24,10.58,9.84,145.26,145.23,142.4,138.1,11,8,2,0.968
11.24,10.58,9.84,9.18,145.23,142.4,138.1,134.93,10,8,2,0.86
10.58,9.84,9.18,8.62,142.4,138.1,134.93,135.48,9,8,2,0.87
9.84,9.18,8.62,8.21,138.1,134.93,135.48,139.09,8,8,2,0.899
9.18,8.62,8.21,7.99,134.93,135.48,139.09,143.56,7,8,2,0.761
8.62,8.21,7.99,8.32,135.48,139.09,143.56,146.8,6,8,2,0.721
8.21,7.99,8.32,8.4,139.09,143.56,146.8,150.49,5,8,2,0.662
7.99,8.32,8.4,8.02,143.56,146.8,150.49,156.43,4,8,2,0.603
8.32,8.4,8.02,7.41,146.8,150.49,156.43,164.39,3,8,2,0.702
8.4,8.02,7.41,6.82,150.49,156.43,164.39,173.13,2,8,2,0.632
8.02,7.41,6.82,6.31,156.43,164.39,173.13,180.03,1,8,2,0.445
7.41,6.82,6.31,5.84,164.39,173.13,180.03,182.21,0,8,2,0.385
6.82,6.31,5.84,5.35,173.13,180.03,182.21,179.9,1,8,2,0.326
6.31,5.84,5.35,4.87,180.03,182.21,179.9,174.5,2,8,2,0.277
5.84,5.35,4.87,4.47,182.21,179.9,174.5,167.56,3,8,2,0.336
5.35,4.87,4.47,4.34,179.9,174.5,167.56,159.79,4,8,2,0.375
4.87,4.47,4.34,4.69,174.5,167.56,159.79,153.08,5,8,2,0.326
4.47,4.34,4.69,5.69,167.56,159.79,153.08,145.57,6,8,2,0.257
4.34,4.69,5.69,6.74,159.79,153.08,145.57,141.69,7,8,2,0.178
4.69,5.69,6.74,7.45,153.08,145.57,141.69,138.31,8,8,2,0.217
5.69,6.74,7.45,7.86,145.57,141.69,138.31,135.44,9,8,2,0.464
6.74,7.45,7.86,8.01,141.69,138.31,135.44,133.54,10,8,2,0.346
7.45,7.86,8.01,7.91,138.31,135.44,133.54,133.27,11,8,2,0.524
7.86,8.01,7.91,7.6,135.44,133.54,133.27,135.29,12,8,2,0.524
8.01,7.91,7.6,7.15,133.54,133.27,135.29,139.42,11,8,2,0.395
7.91,7.6,7.15,6.66,133.27,135.29,139.42,145.21,10,8,2,0.257
7.6,7.15,6.66,6.2,135.29,139.42,145.21,151.89,9,8,2,0.069
7.15,6.66,6.2,5.86,139.42,145.21,151.89,157.82,8,8,2,0.168
6.66,6.2,5.86,5.67,145.21,151.89,157.82,160.63,7,8,2,0.217
6.2,5.86,5.67,5.16,151.89,157.82,160.63,148.5,6,8,2,0.326
5.86,5.67,5.16,5.49,157.82,160.63,148.5,147.83,5,8,2,0.395
5.67,5.16,5.49,5.81,160.63,148.5,147.83,145.1,4,8,2,0.405
5.16,5.49,5.81,6.11,148.5,147.83,145.1,142.06,3,8,2,0.455
5.49,5.81,6.11,6.31,147.83,145.1,142.06,141.35,2,8,2,0.455
5.81,6.11,6.31,6.33,145.1,142.06,141.35,145.71,1,8,2,0.494
6.11,6.31,6.33,6.31,142.06,141.35,145.71,156.72,0,8,2,0.573
6.31,6.33,6.31,6.47,141.35,145.71,156.72,169.09,1,8,2,0.553
6.33,6.31,6.47,6.55,145.71,156.72,169.09,176.29,2,8,2,0.405
6.31,6.47,6.55,6.16,156.72,169.09,176.29,174.75,3,8,2,0.445
6.47,6.55,6.16,5.69,169.09,176.29,174.75,166.45,4,8,2,0.573
6.55,6.16,5.69,5.67,176.29,174.75,166.45,156.96,5,8,2,0.504
6.16,5.69,5.67,6.37,174.75,166.45,156.96,152.96,6,8,2,0.445
5.69,5.67,6.37,6.73,166.45,156.96,152.96,152.06,7,8,2,0.484
5.67,6.37,6.73,6.76,156.96,152.96,152.06,152.12,8,8,2,0.534
6.37,6.73,6.76,6.5,152.96,152.06,152.12,153.05,9,8,2,0.504
6.73,6.76,6.5,5.97,152.06,152.12,153.05,154.99,10,8,2,0.356
6.76,6.5,5.97,5.17,152.12,153.05,154.99,158.44,11,8,2,0.464
6.5,5.97,5.17,4.17,153.05,154.99,158.44,164.66,12,8,2,0.405
5.97,5.17,4.17,3.31,154.99,158.44,164.66,175.08,11,8,2,0.267
5.17,4.17,3.31,2.93,158.44,164.66,175.08,187.63,10,8,2,0.277
4.17,3.31,2.93,3.14,164.66,175.08,187.63,194.36,9,8,2,0.208
3.31,2.93,3.14,3.6,175.08,187.63,194.36,194.35,8,8,2,0.217
2.93,3.14,3.6,4.02,187.63,194.36,194.35,191.16,7,8,2,0.128
3.14,3.6,4.02,3.68,194.36,194.35,191.16,184.11,6,9,3,0.049
3.6,4.02,3.68,3.49,194.35,191.16,184.11,187.47,5,9,3,0.049
4.02,3.68,3.49,3.2,191.16,184.11,187.47,181.2,4,9,3,0.03
3.68,3.49,3.2,3.03,184.11,187.47,181.2,166.83,3,9,3,0.01
3.49,3.2,3.03,3.19,187.47,181.2,166.83,150.57,2,9,3,0
3.2,3.03,3.19,3.59,181.2,166.83,150.57,140.23,1,9,3,0.03
3.03,3.19,3.59,4,166.83,150.57,140.23,137.84,0,9,3,0.059
3.19,3.59,4,4.33,150.57,140.23,137.84,140.63,1,9,3,0.079
3.59,4,4.33,4.63,140.23,137.84,140.63,146.3,2,9,3,0.158
4,4.33,4.63,4.97,137.84,140.63,146.3,153.2,3,9,3,0.188
4.33,4.63,4.97,5.36,140.63,146.3,153.2,160.1,4,9,3,0.178
4.63,4.97,5.36,5.77,146.3,153.2,160.1,166.22,5,9,3,0.178
4.97,5.36,5.77,4.77,153.2,160.1,166.22,148.16,6,9,3,0.208
5.36,5.77,4.77,5.08,160.1,166.22,148.16,147.67,7,9,3,0.257
5.77,4.77,5.08,5.55,166.22,148.16,147.67,152.92,8,9,3,0.257
4.77,5.08,5.55,6.12,148.16,147.67,152.92,160.39,9,9,3,0.208
5.08,5.55,6.12,6.56,147.67,152.92,160.39,167.12,10,9,3,0.395
5.55,6.12,6.56,6.48,152.92,160.39,167.12,171.83,11,9,3,0.563
6.12,6.56,6.48,5.62,160.39,167.12,171.83,174.5,12,9,3,0.672
6.56,6.48,5.62,4.47,167.12,171.83,174.5,177.59,11,9,3,0.632
6.48,5.62,4.47,3.75,171.83,174.5,177.59,184.91,10,9,3,0.415
5.62,4.47,3.75,4.04,174.5,177.59,184.91,195.56,9,9,3,0.366
4.47,3.75,4.04,4.87,177.59,184.91,195.56,201.99,8,9,3,0.306
3.75,4.04,4.87,5.43,184.91,195.56,201.99,203.65,7,9,3,0.296
4.04,4.87,5.43,4.17,195.56,201.99,203.65,194.34,6,9,3,0.375
4.87,5.43,4.17,4.07,201.99,203.65,194.34,187.66,5,9,3,0.484
5.43,4.17,4.07,3.94,203.65,194.34,187.66,183.11,4,9,3,0.385
4.17,4.07,3.94,3.78,194.34,187.66,183.11,179.9,3,9,3,0.217
4.07,3.94,3.78,3.65,187.66,183.11,179.9,177.17,2,9,3,0.148
3.94,3.78,3.65,3.65,183.11,179.9,177.17,174.1,1,9,3,0.178
3.78,3.65,3.65,3.83,179.9,177.17,174.1,170.35,0,9,3,0.178
3.65,3.65,3.83,4.09,177.17,174.1,170.35,166.29,1,9,3,0.208
3.65,3.83,4.09,4.29,174.1,170.35,166.29,161.93,2,9,3,0.168
3.83,4.09,4.29,4.34,170.35,166.29,161.93,157.19,3,9,3,0.119
4.09,4.29,4.34,4.28,166.29,161.93,157.19,153.6,4,9,3,0.079
4.29,4.34,4.28,4.19,161.93,157.19,153.6,153.57,5,9,3,0.02
4.34,4.28,4.19,3.17,157.19,153.6,153.57,165.78,6,9,3,0.04
4.28,4.19,3.17,3.31,153.6,153.57,165.78,170.88,7,9,3,0.079
4.19,3.17,3.31,3.75,153.57,165.78,170.88,179.42,8,9,3,0.079
3.17,3.31,3.75,4.43,165.78,170.88,179.42,187.49,9,9,3,0.02
3.31,3.75,4.43,5.13,170.88,179.42,187.49,193.52,10,9,3,0.049
3.75,4.43,5.13,5.58,179.42,187.49,193.52,197.72,11,9,3,0.049
4.43,5.13,5.58,5.6,187.49,193.52,197.72,200.65,12,9,3,0.119
5.13,5.58,5.6,5.36,193.52,197.72,200.65,202.22,11,9,3,0.148
5.58,5.6,5.36,5.14,197.72,200.65,202.22,201.57,10,9,3,0.119
5.6,5.36,5.14,5.15,200.65,202.22,201.57,198.08,9,9,3,0.04
5.36,5.14,5.15,5.31,202.22,201.57,198.08,193.43,8,9,3,0.04
5.14,5.15,5.31,5.43,201.57,198.08,193.43,189.36,7,9,3,0.524
5.15,5.31,5.43,4.91,198.08,193.43,189.36,192.63,6,9,3,0.593
5.31,5.43,4.91,4.72,193.43,189.36,192.63,190.87,5,9,3,0.217
5.43,4.91,4.72,4.58,189.36,192.63,190.87,186.16,4,9,3,0.247
4.91,4.72,4.58,4.54,192.63,190.87,186.16,179.67,3,9,3,0.336
4.72,4.58,4.54,4.6,190.87,186.16,179.67,173.05,2,9,3,0.287
4.58,4.54,4.6,4.73,186.16,179.67,173.05,167.97,1,9,3,0.128
4.54,4.6,4.73,4.84,179.67,173.05,167.97,165.39,0,9,3,0.119
4.6,4.73,4.84,4.88,173.05,167.97,165.39,165.14,1,9,3,0.128
4.73,4.84,4.88,4.8,167.97,165.39,165.14,166.94,2,9,3,0.188
4.84,4.88,4.8,4.6,165.39,165.14,166.94,170.51,3,9,3,0.148
4.88,4.8,4.6,4.43,165.14,166.94,170.51,174.26,4,9,3,0.148
4.8,4.6,4.43,4.38,166.94,170.51,174.26,175.67,5,9,3,0.109
4.6,4.43,4.38,3.93,170.51,174.26,175.67,159.23,6,9,3,0.188
4.43,4.38,3.93,4.32,174.26,175.67,159.23,159.52,7,9,3,0.188
4.38,3.93,4.32,4.79,175.67,159.23,159.52,162.73,8,9,3,0.099
3.93,4.32,4.79,5.28,159.23,159.52,162.73,166.98,9,9,3,0.069
4.32,4.79,5.28,5.7,159.52,162.73,166.98,170.86,10,9,3,0.089
4.79,5.28,5.7,5.88,162.73,166.98,170.86,173.6,11,9,3,0.168
5.28,5.7,5.88,5.72,166.98,170.86,173.6,174.92,12,9,3,0.217
5.7,5.88,5.72,5.36,170.86,173.6,174.92,175.41,11,9,3,0.296
5.88,5.72,5.36,5.02,173.6,174.92,175.41,175.77,10,9,3,0.356
5.72,5.36,5.02,4.86,174.92,175.41,175.77,176.52,9,9,3,0.395
5.36,5.02,4.86,4.83,175.41,175.77,176.52,177.12,8,9,3,0.445
5.02,4.86,4.83,4.84,175.77,176.52,177.12,176.76,7,9,3,0.543
4.86,4.83,4.84,5.62,176.52,177.12,176.76,166.96,6,9,3,0.455
4.83,4.84,5.62,5.62,177.12,176.76,166.96,162.42,5,9,3,0.593
4.84,5.62,5.62,5.52,176.76,166.96,162.42,163.32,4,9,3,0.682
5.62,5.62,5.52,5.38,166.96,162.42,163.32,168.05,3,9,3,0.405
5.62,5.52,5.38,5.31,162.42,163.32,168.05,174.34,2,9,3,0.326
5.52,5.38,5.31,5.37,163.32,168.05,174.34,179.25,1,9,3,0.296
5.38,5.31,5.37,5.52,168.05,174.34,179.25,180.63,0,9,3,0.415
5.31,5.37,5.52,5.65,174.34,179.25,180.63,179.64,1,9,3,0.652
5.37,5.52,5.65,5.65,179.25,180.63,179.64,178,2,9,3,0.534
5.52,5.65,5.65,5.47,180.63,179.64,178,176.84,3,9,3,0.563
5.65,5.65,5.47,5.25,179.64,178,176.84,175.66,4,9,3,0.435
5.65,5.47,5.25,5.21,178,176.84,175.66,173.67,5,9,3,0.385
5.47,5.25,5.21,5.49,176.84,175.66,173.67,166.22,6,9,3,0.326
5.25,5.21,5.49,5.74,175.66,173.67,166.22,164.45,7,9,3,0.296
5.21,5.49,5.74,5.96,173.67,166.22,164.45,163.42,8,9,3,0.198
5.49,5.74,5.96,6.14,166.22,164.45,163.42,163.26,9,9,3,0.198
5.74,5.96,6.14,6.22,164.45,163.42,163.26,164.66,10,9,3,0.237
5.96,6.14,6.22,6.18,163.42,163.26,164.66,168.51,11,9,3,0.267
6.14,6.22,6.18,6.06,163.26,164.66,168.51,175.34,12,9,3,0.385
6.22,6.18,6.06,5.94,164.66,168.51,175.34,182.99,11,9,3,0.504
6.18,6.06,5.94,5.76,168.51,175.34,182.99,188.39,10,9,3,0.494
6.06,5.94,5.76,5.42,175.34,182.99,188.39,189.25,9,9,3,0.543
5.94,5.76,5.42,4.96,182.99,188.39,189.25,186.86,8,9,3,0.514
5.76,5.42,4.96,4.52,188.39,189.25,186.86,183.87,7,9,3,0.524
5.42,4.96,4.52,5.32,189.25,186.86,183.87,190.25,6,9,3,0.455
4.96,4.52,5.32,5.48,186.86,183.87,190.25,191.54,5,9,3,0.445
4.52,5.32,5.48,5.4,183.87,190.25,191.54,191.16,4,9,3,0.425
5.32,5.48,5.4,5.17,190.25,191.54,191.16,189.37,3,9,3,0.395
5.48,5.4,5.17,4.9,191.54,191.16,189.37,186.17,2,9,3,0.385
5.4,5.17,4.9,4.71,191.16,189.37,186.17,181.66,1,9,3,0.306
5.17,4.9,4.71,4.68,189.37,186.17,181.66,176.54,0,9,3,0.326
4.9,4.71,4.68,4.76,186.17,181.66,176.54,172.17,1,9,3,0.287
4.71,4.68,4.76,4.87,181.66,176.54,172.17,169.64,2,9,3,0.247
4.68,4.76,4.87,4.91,176.54,172.17,169.64,169.41,3,9,3,0.287
4.76,4.87,4.91,4.91,172.17,169.64,169.41,170.8,4,9,3,0.257
4.87,4.91,4.91,4.91,169.64,169.41,170.8,172.91,5,9,3,0.247
4.91,4.91,4.91,4.61,169.41,170.8,172.91,163.09,6,9,3,0.237
4.91,4.91,4.61,4.85,170.8,172.91,163.09,164.83,7,9,3,0.237
4.91,4.61,4.85,5.04,172.91,163.09,164.83,166.29,8,9,3,0.198
4.61,4.85,5.04,5.17,163.09,164.83,166.29,167.76,9,9,3,0.148
4.85,5.04,5.17,5.24,164.83,166.29,167.76,169.87,10,9,3,0.178
5.04,5.17,5.24,5.25,166.29,167.76,169.87,173.33,11,9,3,0.168
5.17,5.24,5.25,5.24,167.76,169.87,173.33,178.42,12,9,3,0.237
5.24,5.25,5.24,5.17,169.87,173.33,178.42,183.89,11,9,3,0.306
5.25,5.24,5.17,4.92,173.33,178.42,183.89,188.24,10,9,3,0.316
5.24,5.17,4.92,4.44,178.42,183.89,188.24,190.47,9,9,3,0.257
5.17,4.92,4.44,3.91,183.89,188.24,190.47,190.89,8,9,3,0.227
4.92,4.44,3.91,3.61,188.24,190.47,190.89,190.15,7,9,3,0.198
4.44,3.91,3.61,4.22,190.47,190.89,190.15,194.06,6,9,3,0.198
3.91,3.61,4.22,4.44,190.89,190.15,194.06,191.26,5,9,3,0.168
3.61,4.22,4.44,4.57,190.15,194.06,191.26,191.07,4,9,3,0.227
4.22,4.44,4.57,4.59,194.06,191.26,191.07,192,3,9,3,0.208
4.44,4.57,4.59,4.5,191.26,191.07,192,192.15,2,9,3,0.227
4.57,4.59,4.5,4.29,191.07,192,192.15,189.29,1,9,3,0.267
4.59,4.5,4.29,4.01,192,192.15,189.29,181.31,0,9,3,0.158
4.5,4.29,4.01,3.82,192.15,189.29,181.31,169.45,1,9,3,0.119
4.29,4.01,3.82,3.75,189.29,181.31,169.45,157.12,2,9,3,0.089
4.01,3.82,3.75,3.72,181.31,169.45,157.12,147.44,3,9,3,0.04
3.82,3.75,3.72,3.63,169.45,157.12,147.44,140.89,4,9,3,0.03
3.75,3.72,3.63,3.46,157.12,147.44,140.89,137.6,5,9,3,0
3.72,3.63,3.46,3.33,147.44,140.89,137.6,152.62,6,9,3,0
3.63,3.46,3.33,2.6,140.89,137.6,152.62,159.3,7,9,3,0
3.46,3.33,2.6,2.16,137.6,152.62,159.3,159.15,8,9,3,0
3.33,2.6,2.16,1.93,152.62,159.3,159.15,150.23,9,9,3,0
2.6,2.16,1.93,1.94,159.3,159.15,150.23,135.18,10,9,3,0
2.16,1.93,1.94,2.18,159.15,150.23,135.18,120.44,11,9,3,0
1.93,1.94,2.18,2.53,150.23,135.18,120.44,109.28,12,9,3,0
1.94,2.18,2.53,2.8,135.18,120.44,109.28,100.36,11,9,3,0.01
2.18,2.53,2.8,2.86,120.44,109.28,100.36,91.01,10,9,3,0.01
2.53,2.8,2.86,2.7,109.28,100.36,91.01,78.22,9,9,3,0.03
2.8,2.86,2.7,2.57,100.36,91.01,78.22,62.56,8,9,3,0.138
2.86,2.7,2.57,2.65,91.01,78.22,62.56,49.98,7,9,3,0.138
2.7,2.57,2.65,4.3,78.22,62.56,49.98,45.52,6,9,3,0.089
2.57,2.65,4.3,4.49,62.56,49.98,45.52,53.36,5,9,3,0.198
2.65,4.3,4.49,4.4,49.98,45.52,53.36,63.96,4,9,3,0.316
4.3,4.49,4.4,4.29,45.52,53.36,63.96,76.77,3,9,3,0.385
4.49,4.4,4.29,4.29,53.36,63.96,76.77,88.56,2,9,3,0.553
4.4,4.29,4.29,4.36,63.96,76.77,88.56,95,1,9,3,0.366
4.29,4.29,4.36,4.37,76.77,88.56,95,93.66,0,9,3,0.257
4.29,4.36,4.37,4.4,88.56,95,93.66,87.44,1,9,3,0.306
4.36,4.37,4.4,4.51,95,93.66,87.44,80.7,2,9,3,0.366
4.37,4.4,4.51,4.66,93.66,87.44,80.7,76.77,3,9,3,0.435
4.4,4.51,4.66,4.76,87.44,80.7,76.77,75.04,4,9,3,0.356
4.51,4.66,4.76,4.7,80.7,76.77,75.04,74.08,5,9,3,0.208
4.66,4.76,4.7,3.93,76.77,75.04,74.08,70.96,6,9,3,0.158
4.76,4.7,3.93,4.29,75.04,74.08,70.96,71.55,7,9,3,0.287
4.7,3.93,4.29,4.43,74.08,70.96,71.55,71.86,8,9,3,0.336
3.93,4.29,4.43,4.42,70.96,71.55,71.86,71.88,9,9,3,0.237
4.29,4.43,4.42,4.43,71.55,71.86,71.88,71.32,10,9,3,0.128
4.43,4.42,4.43,4.65,71.86,71.88,71.32,69.94,11,9,3,0.079
4.42,4.43,4.65,5.16,71.88,71.32,69.94,68.01,12,9,3,0.079
4.43,4.65,5.16,5.65,71.32,69.94,68.01,66.4,11,9,3,0.128
4.65,5.16,5.65,5.67,69.94,68.01,66.4,65.48,10,9,3,0.296
5.16,5.65,5.67,4.96,68.01,66.4,65.48,65.39,9,9,3,0.346
5.65,5.67,4.96,3.9,66.4,65.48,65.39,66.06,8,9,3,0.375
5.67,4.96,3.9,3.08,65.48,65.39,66.06,67.36,7,9,3,0.455
4.96,3.9,3.08,4.46,65.39,66.06,67.36,61.87,6,10,3,0.395
3.9,3.08,4.46,4.72,66.06,67.36,61.87,68.49,5,10,3,0.494
3.08,4.46,4.72,4.75,67.36,61.87,68.49,75.65,4,10,3,0.563
4.46,4.72,4.75,4.64,61.87,68.49,75.65,83.45,3,10,3,0.455
4.72,4.75,4.64,4.52,68.49,75.65,83.45,90.92,2,10,3,0.405
4.75,4.64,4.52,4.43,75.65,83.45,90.92,96.29,1,10,3,0.385
4.64,4.52,4.43,4.38,83.45,90.92,96.29,98.07,0,10,3,0.464
4.52,4.43,4.38,4.34,90.92,96.29,98.07,97.62,1,10,3,0.356
4.43,4.38,4.34,4.31,96.29,98.07,97.62,97.1,2,10,3,0.306
4.38,4.34,4.31,4.26,98.07,97.62,97.1,98.08,3,10,3,0.346
4.34,4.31,4.26,4.17,97.62,97.1,98.08,99.43,4,10,3,0.316
4.31,4.26,4.17,3.99,97.1,98.08,99.43,99.23,5,10,3,0.267
4.26,4.17,3.99,3.19,98.08,99.43,99.23,102.43,6,10,3,0.237
4.17,3.99,3.19,3.16,99.43,99.23,102.43,96.55,7,10,3,0.208
3.99,3.19,3.16,3.23,99.23,102.43,96.55,90.48,8,10,3,0.128
3.19,3.16,3.23,3.36,102.43,96.55,90.48,84.99,9,10,3,0.089
3.16,3.23,3.36,3.57,96.55,90.48,84.99,80.94,10,10,3,0.049
3.23,3.36,3.57,3.82,90.48,84.99,80.94,78.98,11,10,3,0.049
3.36,3.57,3.82,4.1,84.99,80.94,78.98,79,12,10,3,0.04
3.57,3.82,4.1,4.27,80.94,78.98,79,79.28,11,10,3,0.049
3.82,4.1,4.27,4.19,78.98,79,79.28,77.98,10,10,3,0.198
4.1,4.27,4.19,3.79,79,79.28,77.98,73.41,9,10,3,0.247
4.27,4.19,3.79,3.3,79.28,77.98,73.41,65.99,8,10,3,0.257
4.19,3.79,3.3,2.95,77.98,73.41,65.99,58.64,7,10,3,0.198
3.79,3.3,2.95,3.74,73.41,65.99,58.64,52.1,6,10,3,0.267
3.3,2.95,3.74,3.82,65.99,58.64,52.1,54.78,5,10,3,0.336
2.95,3.74,3.82,3.94,58.64,52.1,54.78,58,4,10,3,0.277
3.74,3.82,3.94,4.05,52.1,54.78,58,61.45,3,10,3,0.227
3.82,3.94,4.05,4.09,54.78,58,61.45,65.36,2,10,3,0.247
3.94,4.05,4.09,4,58,61.45,65.36,70.35,1,10,3,0.375
4.05,4.09,4,3.75,61.45,65.36,70.35,77.01,0,10,3,0.346
4.09,4,3.75,3.37,65.36,70.35,77.01,84.17,1,10,3,0.277
4,3.75,3.37,2.82,70.35,77.01,84.17,89.56,2,10,3,0.306
3.75,3.37,2.82,2.07,77.01,84.17,89.56,89.64,3,10,3,0.128
3.37,2.82,2.07,1.25,84.17,89.56,89.64,78.78,4,10,3,0.049
2.82,2.07,1.25,0.73,89.56,89.64,78.78,36.64,5,10,3,0.02
2.07,1.25,0.73,1.18,89.64,78.78,36.64,9.11,6,10,3,0.01
1.25,0.73,1.18,1.6,78.78,36.64,9.11,1.36,7,10,3,0
0.73,1.18,1.6,2.07,36.64,9.11,1.36,4.32,8,10,3,0
1.18,1.6,2.07,2.52,9.11,1.36,4.32,9.02,9,10,3,0
1.6,2.07,2.52,2.8,1.36,4.32,9.02,10.88,10,10,3,0.02
2.07,2.52,2.8,2.7,4.32,9.02,10.88,6.45,11,10,3,0.049
2.52,2.8,2.7,2.26,9.02,10.88,6.45,349.2,12,10,3,0.049
2.8,2.7,2.26,2.1,10.88,6.45,349.2,318.97,11,10,3,0.079
2.7,2.26,2.1,2.42,6.45,349.2,318.97,295.86,10,10,3,0.02
2.26,2.1,2.42,2.69,349.2,318.97,295.86,288.64,9,10,3,0
2.1,2.42,2.69,2.83,318.97,295.86,288.64,289.46,8,10,3,0
2.42,2.69,2.83,3.06,295.86,288.64,289.46,292.71,7,10,3,0
2.69,2.83,3.06,3.39,288.64,289.46,292.71,282.69,6,10,3,0
